Timestamp,Power (W)
1757198959809,34
1757198964808,51
1757198969825,51
1757198974817,51
1757198979333,51
1757198984321,51
1757198989325,33
1757198994317,51
1757198999313,51
1757199004325,50
Command: /home/x_thileeb/repos/ops-hls-batching-tiling-artifacts/codegen_apps/poisson2d/vck5000_datacopy_project/hls/build/hw/poisson2d_host /home/x_thileeb/repos/ops-hls-batching-tiling-artifacts/codegen_apps/poisson2d/vck5000_datacopy_project/hls/build/hw/poisson2d.xclbin -sizex=400 -sizey=200 -iters=60060 -piter=1000 -bsize=20
