Timestamp,Power (W)
1757109357121,43
1757109362129,43
1757109366629,43
1757109371609,43
Command: /home/x_thileeb/repos/ops-hls-batching-tiling-artifacts/codegen_apps/jacobian2d/vck5000_datacopy_project/hls/build/hw/jac2D9pt_host /home/x_thileeb/repos/ops-hls-batching-tiling-artifacts/codegen_apps/jacobian2d/vck5000_datacopy_project/hls/build/hw/jac2D9pt.xclbin -sizex=200 -sizey=100 -iters=60012 -piter=500 -bsize=10
