grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
1000,1000,1,1120,1,0,53873.9,10774,64647.9
1000,1000,1,1120,1,1,53433.8,10711,64144.8
1000,1000,1,1120,1,2,53593.1,10709,64302.1
1000,1000,1,1120,1,3,53232.1,10709,63941.1
1000,1000,1,1120,1,4,53197.5,10707,63904.5
1000,1000,1,1120,1,5,53203.6,10704,63907.6
1000,1000,1,1120,1,6,53213.1,10691,63904.1
1000,1000,1,1120,1,7,53200.4,10759,63959.4
1000,1000,1,1120,1,8,53273.1,10706,63979.1
1000,1000,1,1120,1,9,53250.9,10695,63945.9
args: -sizex=1000 -sizey=1000 -iters=1120 -batch=10 -bsize=1
