grid_x,grid_y,grid_z,batch_size,average_main_time
1000,1000,1,1,11709.0
2500,2500,1,1,73061.4
5000,5000,1,1,289363.0
10000,10000,1,1,1167370.0
15000,15000,1,1,2607550.0
20000,20000,1,1,4691460.0
