Timestamp,Power (W)
1785546605611,49.795812
1785546605796,49.795812
1785546605898,49.795812
1785546606004,49.795812
1785546606109,49.795812
1785546606223,49.795812
1785546606328,49.795812
1785546606437,45.754334
1785546606542,45.754334
1785546606648,45.754334
1785546606749,45.754334
1785546606852,45.754334
1785546606956,45.754334
1785546607066,45.754334
1785546607167,45.754334
1785546607283,45.754334
1785546607384,45.754334
1785546607498,45.746349
1785546607602,45.746349
1785546607705,45.746349
1785546607857,45.746349
1785546607956,45.746349
1785546608060,45.746349
1785546608164,45.746349
1785546608262,45.746349
1785546608375,45.746349
1785546608490,46.906996
1785546608590,46.906996
1785546608697,46.906996
1785546608802,46.906996
1785546608904,46.906996
1785546609011,46.906996
1785546609113,46.906996
1785546609218,46.906996
1785546609321,46.906996
1785546609438,46.906996
1785546609546,45.453235
1785546609652,45.453235
1785546609752,45.453235
1785546609855,45.453235
1785546609965,45.453235
1785546610065,45.453235
1785546610170,45.453235
1785546610273,45.453235
1785546610378,45.453235
1785546610493,45.453235
1785546610602,47.552643
1785546610703,47.552643
1785546610807,47.552643
1785546610912,47.552643
1785546611014,47.552643
1785546611120,47.552643
1785546611223,47.552643
1785546611323,47.552643
1785546611430,47.552643
1785546611540,47.552643
1785546611653,46.249879
1785546611756,46.249879
1785546611859,46.249879
1785546611960,46.249879
1785546612062,46.249879
1785546612164,46.249879
1785546612267,46.249879
1785546612370,46.249879
1785546612476,46.249879
1785546612590,46.249879
1785546612703,47.856652
1785546612807,47.856652
1785546612911,47.856652
1785546613016,47.856652
1785546613116,47.856652
1785546613219,47.856652
1785546613320,47.856652
1785546613429,47.856652
1785546613535,47.856652
1785546613646,47.856652
1785546613756,47.608840
1785546613859,47.608840
1785546613964,47.608840
1785546614066,47.608840
1785546614170,47.608840
1785546614276,47.608840
1785546614380,47.608840
1785546614487,47.608840
1785546614590,47.608840
1785546614704,47.608840
1785546614818,45.573429
1785546614918,45.573429
1785546615020,45.573429
1785546615118,45.573429
1785546615218,45.573429
1785546615323,45.573429
1785546615421,45.573429
1785546615530,45.573429
1785546615637,45.573429
1785546615750,45.573429
1785546615864,50.475403
1785546615970,50.475403
1785546616073,50.475403
1785546616177,50.475403
1785546616282,50.475403
1785546616383,50.475403
1785546616490,50.475403
1785546616596,50.475403
1785546616697,50.475403
1785546616813,50.475403
1785546616924,45.529811
1785546617030,45.529811
1785546617137,45.529811
1785546617234,45.529811
1785546617339,45.529811
1785546617445,45.529811
1785546617550,45.529811
1785546617678,45.529811
1785546617780,45.529811
1785546617893,45.529811
1785546618002,46.695757
1785546618106,46.695757
1785546618208,46.695757
1785546618310,46.695757
1785546618413,46.695757
1785546618516,46.695757
1785546618617,46.695757
1785546618719,46.695757
1785546618820,46.695757
1785546618932,46.695757
1785546619045,46.386170
1785546619145,46.386170
1785546619248,46.386170
1785546619352,46.386170
1785546619454,46.386170
1785546619560,46.386170
1785546619666,46.386170
1785546619769,46.386170
1785546619872,46.386170
1785546619987,46.386170
1785546620098,46.883593
1785546620201,46.883593
1785546620308,46.883593
1785546620412,46.883593
1785546620510,46.883593
1785546620617,46.883593
1785546620718,46.883593
1785546620820,46.883593
1785546620924,46.883593
1785546621036,46.883593
1785546621149,47.744007
1785546621251,47.744007
1785546621354,47.744007
1785546621463,47.744007
1785546621567,47.744007
1785546621671,47.744007
1785546621774,47.744007
1785546621877,47.744007
1785546621981,47.744007
1785546622094,47.744007
1785546622209,45.516556
1785546622306,45.516556
1785546622406,45.516556
1785546622507,45.516556
1785546622613,45.516556
1785546622719,45.516556
1785546622813,45.516556
1785546622918,45.516556
1785546623021,45.516556
1785546623135,45.516556
1785546623248,48.679144
1785546623354,48.679144
1785546623455,48.679144
1785546623560,48.679144
1785546623659,48.679144
1785546623764,48.679144
1785546623865,48.679144
1785546623969,48.679144
1785546624072,48.679144
1785546624184,48.679144
1785546624292,45.536852
1785546624394,45.536852
1785546624496,45.536852
1785546624597,45.536852
1785546624701,45.536852
1785546624809,45.536852
1785546624913,45.536852
1785546625018,45.536852
1785546625123,45.536852
1785546625238,45.536852
1785546625350,53.076560
1785546625457,53.076560
1785546625559,53.076560
1785546625663,53.076560
1785546625769,53.076560
1785546625865,53.076560
1785546625973,53.076560
1785546626076,53.076560
1785546626175,53.076560
1785546626288,53.076560
1785546626395,46.969800
1785546626503,46.969800
1785546626608,46.969800
1785546626712,46.969800
1785546626813,46.969800
1785546626918,46.969800
1785546627020,46.969800
1785546627122,46.969800
