grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
200,200,1,60102,1,0,3151.74,14358.5,17510.2
200,200,1,60102,1,1,2955.68,14358.6,17314.3
200,200,1,60102,1,2,3138.06,14358.1,17496.2
200,200,1,60102,1,3,3173.55,14356.8,17530.3
200,200,1,60102,1,4,3093.09,14356.6,17449.7
200,200,1,60102,1,5,3309.37,14355.9,17665.3
200,200,1,60102,1,6,3059.39,14357.3,17416.7
200,200,1,60102,1,7,2992.64,14359.8,17352.4
200,200,1,60102,1,8,3467.73,14357.9,17825.6
200,200,1,60102,1,9,2485.41,14360.3,16845.7
args: -sizex=200 -sizey=200 -iters=60102 -batch=10 -bsize=10
