Timestamp,Power (W)
1785068234346,37.460652
1785068234640,37.460652
1785068234886,37.460652
1785068244573,37.441981
1785068244736,37.441981
1785068244899,37.441981
1785068245060,37.441981
1785068245228,37.441981
1785068245387,37.441981
1785068245552,37.441981
1785068245880,35.762636
1785068246050,35.762636
1785068246214,35.762636
1785068246378,35.762636
1785068246544,35.762636
1785068246714,35.762636
1785068246896,35.518254
1785068247063,35.518254
1785068247234,35.518254
1785068247398,35.518254
1785068247560,35.518254
1785068247720,35.518254
1785068247898,35.573895
1785068248064,35.573895
1785068248225,35.573895
1785068248387,35.573895
1785068248551,35.573895
1785068248719,35.573895
1785068248879,35.638779
1785068249053,35.638779
1785068249214,35.638779
1785068249382,35.638779
1785068249547,35.638779
1785068249720,35.638779
1785068249885,35.810246
1785068250057,35.810246
1785068250221,35.810246
1785068250387,35.810246
1785068250552,35.810246
1785068250720,35.810246
1785068250887,35.902270
1785068251067,35.902270
1785068251236,35.902270
1785068251400,35.902270
1785068251560,35.902270
1785068251728,35.902270
1785068251897,35.580878
1785068252071,35.580878
1785068252235,35.580878
1785068252405,35.580878
1785068252574,35.580878
1785068252735,35.580878
1785068252902,35.693856
1785068253215,35.693856
Command: /home/x_thileeb/repos/ops-hls-batching-new/codegen_apps/batching/poisson2d/u280_datacopy_project/hls/build/hw/poisson2d_host /home/x_thileeb/repos/ops-hls-batching-new/codegen_apps/batching/poisson2d/u280_datacopy_project/hls/build/hw/poisson2d.xclbin -sizex=30 -sizey=30 -iters=60102 -piter=1000 -bsize=1
