File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Tot Batches,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 10000 Batches (kJ)
100_1_hls_power_profile.csv,100,1,1,1,1000,32.78729153846156,16916,0.5546298236646158,0.0005546298236646157,5.546298236646157
100_10_hls_power_profile.csv,100,1,1,10,10000,36.40807972093023,6974,0.2539099479737674,2.5390994797376743e-05,0.2539099479737674
100_20_hls_power_profile.csv,100,1,1,20,20000,38.84009004761905,7443,0.28908679022442857,1.4454339511221428e-05,0.14454339511221428
100_50_hls_power_profile.csv,100,1,1,50,20000,44.09168563636363,4038,0.17804222659963634,8.902111329981818e-06,0.08902111329981818
100_100_hls_power_profile.csv,100,1,1,100,5000,35.64895328571428,1480,0.05276045086285713,1.0552090172571426e-05,0.10552090172571425
100_200_hls_power_profile.csv,100,1,1,200,5000,38.33509300000001,1332,0.05106234387600001,1.0212468775200003e-05,0.10212468775200004
150_1_hls_power_profile.csv,150,1,1,1,1000,32.28269092105265,6353,0.20509193542144746,0.00020509193542144746,2.0509193542144746
150_10_hls_power_profile.csv,150,1,1,10,10000,36.798045456521734,7080,0.26053016183217387,2.6053016183217387e-05,0.26053016183217387
150_20_hls_power_profile.csv,150,1,1,20,20000,41.005876086956526,8080,0.33132747878260876,1.6566373939130437e-05,0.16566373939130438
150_50_hls_power_profile.csv,150,1,1,50,20000,47.67439084615384,4508,0.2149161539344615,1.0745807696723075e-05,0.10745807696723075
150_100_hls_power_profile.csv,150,1,1,100,5000,40.10020142857143,1411,0.056581384215714285,1.1316276843142857e-05,0.11316276843142857
150_200_hls_power_profile.csv,150,1,1,200,5000,42.11494966666667,1411,0.05942419397966667,1.1884838795933334e-05,0.11884838795933333
200_1_hls_power_profile.csv,200,1,1,1,1000,32.43199785714286,5899,0.19131635535928573,0.00019131635535928572,1.9131635535928573
200_10_hls_power_profile.csv,200,1,1,10,10000,38.324826083333335,7400,0.2836037130166667,2.836037130166667e-05,0.2836037130166667
200_20_hls_power_profile.csv,200,1,1,20,20000,43.9640704347826,8122,0.35707618007130426,1.7853809003565212e-05,0.17853809003565213
200_50_hls_power_profile.csv,200,1,1,50,20000,51.77408314285713,4880,0.2526575257371428,1.2632876286857138e-05,0.1263287628685714
200_100_hls_power_profile.csv,200,1,1,100,5000,43.2126095,1619,0.0699612147805,1.39922429561e-05,0.139922429561
200_200_hls_power_profile.csv,200,1,1,200,5000,46.11781775,1694,0.0781235832685,1.5624716653699998e-05,0.156247166537
500_1_hls_power_profile.csv,500,1,1,1,1000,32.969405454545445,6335,0.2088611835545454,0.0002088611835545454,2.088611835545454
500_10_hls_power_profile.csv,500,1,1,10,10000,44.93504547169814,8128,0.3652320495939625,3.652320495939625e-05,0.36523204959396255
