grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
150,1,1,60060,1,0,4.4414,626.1,630.541
150,1,1,60060,1,1,5.4203,625.8,631.22
150,1,1,60060,1,2,5.4935,625.8,631.293
150,1,1,60060,1,3,5.7449,625.5,631.245
150,1,1,60060,1,4,5.3812,625.4,630.781
150,1,1,60060,1,5,5.3882,626.1,631.488
150,1,1,60060,1,6,5.5545,625.1,630.654
150,1,1,60060,1,7,5.5315,625.2,630.732
150,1,1,60060,1,8,4.9134,625.7,630.613
150,1,1,60060,1,9,5.4553,625.1,630.555
args: -sizex=150 -iters=60060 -batch=10 -bsize=10
