File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Tot Batches,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 50 Batches (kJ)
30_30_30_1_hls_power_profile.csv,30,30,30,1,100,34.0,9988,0.339592,0.00339592,0.169796
30_30_30_10_hls_power_profile.csv,30,30,30,10,1000,38.857142857142854,29484,1.145664,0.001145664,0.0572832
30_30_30_50_hls_power_profile.csv,30,30,30,50,4000,38.041666666666664,113020,4.299469166666666,0.0010748672916666665,0.05374336458333332
50_50_50_1_hls_power_profile.csv,50,50,50,1,100,35.166666666666664,24495,0.8614075,0.008614075,0.43070375000000005
50_50_50_10_hls_power_profile.csv,50,50,50,10,1000,38.34375,152558,5.8496458124999995,0.005849645812499999,0.292482290625
50_50_50_50_hls_power_profile.csv,50,50,50,50,4000,39.456896551724135,565484,22.312243689655173,0.005578060922413793,0.27890304612068967
100_100_100_1_hls_power_profile.csv,100,100,100,1,100,36.46153846153846,122492,4.466246769230769,0.04466246769230769,2.2331233846153844
100_100_100_10_hls_power_profile.csv,100,100,100,10,1000,38.59390862944162,963488,37.18476783756345,0.03718476783756345,1.8592383918781725
100_100_100_50_hls_power_profile.csv,100,100,100,50,2000,38.724675324675324,1887989,73.11176104155845,0.036555880520779224,1.8277940260389611
150_150_150_1_hls_power_profile.csv,150,150,150,1,100,37.26315789473684,369000,13.750105263157895,0.13750105263157894,6.875052631578947
150_150_150_10_hls_power_profile.csv,150,150,150,10,100,37.92063492063492,304999,11.56575573015873,0.11565755730158729,5.782877865079365
200_200_200_1_hls_power_profile.csv,200,200,200,1,50,37.357142857142854,407561,15.225314499999998,0.30450628999999996,15.225314499999998
250_250_250_1_hls_power_profile.csv,250,250,250,1,50,37.847133757961785,766504,29.00997941401274,0.5801995882802548,29.009979414012736
300_300_300_1_hls_power_profile.csv,300,300,300,1,50,38.19444444444444,1234016,47.132555555555555,0.9426511111111111,47.132555555555555
