grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
2500,2500,1,1008,1,0,350762,148824,499586
2500,2500,1,1008,1,1,363171,148809,511980
2500,2500,1,1008,1,2,350532,148812,499344
2500,2500,1,1008,1,3,357949,148815,506764
2500,2500,1,1008,1,4,363677,148839,512516
2500,2500,1,1008,1,5,357826,148809,506635
2500,2500,1,1008,1,6,362524,148812,511336
2500,2500,1,1008,1,7,351685,148807,500492
2500,2500,1,1008,1,8,357734,148814,506548
2500,2500,1,1008,1,9,363170,148819,511989
args: -sizex=2500 -sizey=2500 -iters=1008 -batch=10 -bsize=1
