Timestamp,Power (W)
1787096757299,37.748811
1787096757647,37.748811
1787096757948,36.309688
1787096758252,36.309688
1787096758568,36.309688
1787096758859,36.369267
1787096759171,36.369267
1787096759487,36.369267
1787096759812,36.369267
1787096760111,36.366890
1787096760392,36.366890
1787096760687,36.366890
1787096760999,36.397404
1787096761292,36.397404
1787096761587,36.397404
1787096761875,36.397404
1787096762164,36.333284
1787096762436,36.333284
1787096762704,36.333284
1787096762991,36.333284
1787096763287,36.152693
1787096763575,36.152693
1787096777632,38.200045
1787096777911,38.200045
1787096778211,38.200045
1787096778499,39.816503
1787096778811,39.816503
1787096779115,39.816503
1787096779403,39.816503
1787096779691,38.363912
1787096779975,38.363912
1787096780244,38.363912
1787096780544,38.363912
1787096780839,38.830544
1787096781124,38.830544
1787096781396,38.830544
1787096781671,38.830544
1787096781980,37.339476
1787096782268,37.339476
1787096782548,37.339476
1787096782844,37.339476
1787096783128,36.447135
1787096783403,36.447135
1787096783703,36.447135
1787096783967,36.447135
1787096784247,36.313290
1787096784547,36.313290
1787096784835,36.313290
1787096785139,36.313290
1787096785448,36.462090
1787096785755,36.462090
1787096786024,36.462090
1787096786323,36.471714
1787096786611,36.471714
1787096786900,36.471714
1787096787183,36.471714
1787096787475,36.424475
1787096787776,36.424475
1787096788092,36.424475
1787096788372,36.392462
1787096788647,36.392462
1787096788928,36.392462
1787096789219,36.392462
1787096789535,36.381022
1787096789823,36.381022
1787096790116,36.381022
1787096790428,36.318127
1787096790720,36.318127
1787096791012,36.318127
1787096791291,36.318127
1787096791604,36.487708
1787096791908,36.487708
1787096792211,36.487708
1787096792508,36.317329
1787096792816,36.317329
1787096793119,36.317329
1787096793419,36.317329
1787096793735,36.495390
1787096794027,36.495390
1787096794328,36.495390
1787096794616,36.415393
1787096794912,36.415393
1787096795211,36.415393
1787096795519,36.415393
1787096795820,36.046471
1787096796127,36.046471
1787096796407,36.046471
1787096796723,37.650912
1787096797011,37.650912
1787096797327,37.650912
1787096797595,37.650912
1787096797863,39.614004
1787096798176,39.614004
1787096798459,39.614004
1787096798755,39.614004
1787096799043,39.651848
1787096799316,39.651848
1787096799591,39.651848
1787096799914,39.651848
1787096800207,38.150908
1787096800503,38.150908
1787096800827,38.150908
1787096801139,39.592398
1787096801428,39.592398
1787096801731,39.592398
1787096802007,39.592398
1787096802308,37.726962
1787096802608,37.726962
1787096802927,37.726962
1787096803215,36.192291
1787096803495,36.192291
1787096803803,36.192291
1787096804087,36.192291
1787096804404,36.181923
1787096804715,36.181923
1787096804999,36.181923
1787096805319,36.348919
1787096805624,36.348919
1787096805927,36.348919
1787096806227,36.348919
1787096806543,36.319522
1787096806831,36.319522
1787096807115,36.319522
1787096807431,36.214824
1787096807732,36.214824
1787096808008,36.214824
1787096808280,36.214824
1787096808567,36.172762
1787096808851,36.172762
1787096809148,36.172762
1787096809431,36.172762
1787096809859,36.221900
1787096810135,36.221900
1787096810415,36.221900
1787096810679,36.221900
1787096811103,36.500250
1787096811395,36.500250
1787096811683,36.500250
1787096811963,36.500250
1787096812359,36.350923
1787096812651,36.350923
1787096812940,36.350923
1787096813196,36.350923
1787096813591,36.340680
1787096813891,36.340680
1787096814191,36.340680
1787096814507,36.194491
1787096814796,36.194491
1787096815104,36.194491
1787096815371,36.194491
1787096815676,36.285328
1787096815959,36.285328
1787096816239,36.285328
1787096816540,36.285328
1787096816823,36.274120
1787096817140,36.274120
1787096817435,36.274120
1787096817739,37.315113
1787096818015,37.315113
1787096818303,37.315113
1787096818595,37.315113
1787096818888,38.501194
1787096819155,38.501194
1787096819459,38.501194
1787096819755,38.501194
1787096820055,38.371997
1787096820332,38.371997
1787096820635,38.371997
1787096820915,38.371997
1787096821207,38.750466
1787096821507,38.750466
1787096821795,38.750466
1787096822063,38.750466
1787096822368,37.864010
1787096822663,37.864010
1787096822959,37.864010
1787096823251,37.501978
1787096823532,37.501978
1787096823820,37.501978
1787096824132,37.501978
1787096824432,36.266461
1787096824715,36.266461
1787096825000,36.266461
1787096825295,36.266461
1787096825588,36.340648
1787096825887,36.340648
1787096826196,36.340648
1787096826495,36.260497
1787096826776,36.260497
1787096827060,36.260497
1787096827356,36.260497
1787096827611,36.458756
1787096827887,36.458756
1787096828176,36.458756
1787096828480,36.458756
1787096828888,36.492495
1787096829212,36.492495
1787096829484,36.492495
1787096829791,36.345496
1787096830099,36.345496
1787096830396,36.345496
1787096830707,36.345496
1787096831027,36.384621
1787096831312,36.384621
1787096831627,36.384621
1787096831924,36.550842
1787096832216,36.550842
1787096832511,36.550842
1787096832832,36.550842
1787096833164,36.368862
1787096833452,36.368862
1787096833735,36.368862
1787096834008,36.242266
1787096834296,36.242266
1787096834595,36.242266
1787096834899,36.242266
1787096835187,36.420150
1787096835496,36.420150
1787096835799,36.420150
1787096836108,36.490262
1787096836394,36.490262
1787096836663,36.490262
1787096836976,36.490262
1787096837258,36.310194
1787096837580,36.310194
1787096837867,36.310194
1787096838167,36.338274
1787096838452,36.338274
1787096838764,36.338274
1787096839075,36.338274
1787096839375,37.620638
1787096839708,37.620638
1787096840031,37.620638
1787096840372,38.449602
1787096840660,38.449602
1787096840964,38.449602
1787096841259,38.449602
1787096841551,37.972914
1787096841867,37.972914
1787096842183,37.972914
1787096842471,41.720754
1787096842779,41.720754
1787096843055,41.720754
1787096843367,41.720754
1787096843652,39.737036
1787096843931,39.737036
1787096844219,39.737036
1787096844515,39.737036
1787096844796,37.132781
1787096845099,37.132781
1787096845363,37.132781
1787096845647,37.132781
1787096845931,36.513540
1787096846223,36.513540
1787096846512,36.513540
1787096846808,36.513540
1787096847099,36.325210
1787096847408,36.325210
1787096847719,36.325210
1787096848003,36.211266
1787096848284,36.211266
1787096848572,36.211266
1787096848875,36.211266
1787096849180,36.286260
1787096849492,36.286260
1787096849803,36.286260
1787096850103,36.236455
1787096850364,36.236455
1787096850640,36.236455
1787096850908,36.236455
1787096851208,36.280476
1787096851504,36.280476
1787096851791,36.280476
1787096852100,36.294964
1787096852387,36.294964
1787096852676,36.294964
1787096852967,36.294964
1787096853272,36.152291
1787096853595,36.152291
1787096853884,36.152291
1787096854188,36.386593
1787096854483,36.386593
1787096854796,36.386593
1787096855067,36.386593
1787096855364,36.359002
1787096855651,36.359002
1787096855967,36.359002
1787096856263,36.352428
1787096856583,36.352428
1787096856871,36.352428
1787096857195,36.352428
1787096857507,36.480659
1787096857799,36.480659
1787096858103,36.480659
1787096858408,36.389001
1787096858699,36.389001
1787096858971,36.389001
1787096859247,36.389001
1787096859535,37.026384
1787096859823,37.026384
1787096860087,37.026384
1787096860396,37.026384
1787096860707,38.405248
1787096860979,38.405248
1787096861267,38.405248
1787096861575,38.405248
1787096861892,38.571392
1787096862212,38.571392
1787096862528,38.571392
1787096862835,40.058142
1787096863135,40.058142
1787096863439,40.058142
1787096863747,40.058142
1787096864043,38.688010
1787096864352,38.688010
1787096864667,38.688010
1787096864979,38.499580
1787096865280,38.499580
1787096865584,38.499580
Command: /home/x_thileeb/repos/ops-hls-batching-new/codegen_apps/tiling/poisson2d/u280_project/maxtile_8192_interleave_p8/hls/build/hw/poisson2d_host /home/x_thileeb/repos/ops-hls-batching-new/codegen_apps/tiling/poisson2d/u280_project/maxtile_8192_interleave_p8/hls/build/hw/poisson2d.xclbin -sizex=15000 -sizey=15000 -iters=1008 -piter=5 OPS_TILING OPS_TILESIZE_X=2048
