Timestamp,Power (W)
1785093875739,33.746464
1785093876109,33.746464
1785093876293,33.746464
1785093876516,34.198704
1785093876691,34.198704
1785093876857,34.198704
1785093877074,34.198704
1785093877224,34.198704
1785093877389,34.198704
1785093877623,36.764652
1785093877779,36.764652
1785093877949,36.764652
1785093878124,36.764652
1785093878300,36.764652
1785093878483,36.764652
1785093878680,36.816882
1785093878855,36.816882
1785093879041,36.816882
1785093879223,36.816882
1785093879399,36.816882
1785093879584,36.816882
1785093879771,36.969235
1785093879955,36.969235
1785093880126,36.969235
1785093880330,36.969235
1785093880528,36.969235
1785093880727,36.675912
1785093880938,36.675912
1785093881150,36.675912
1785093881362,36.675912
1785093881535,36.675912
1785093881702,36.675912
1785093881873,36.844131
1785093882056,36.844131
1785093882234,36.844131
1785093882422,36.844131
1785093882608,36.844131
1785093882832,36.190191
1785093883010,36.190191
1785093883188,36.190191
1785093883360,36.190191
1785093883573,36.190191
1785093883771,36.190191
1785093883963,36.596250
1785093884149,36.596250
1785093884339,36.596250
1785093884553,36.596250
1785093884706,36.596250
1785093884852,36.596250
1785093885008,36.526284
1785093885168,36.526284
1785093885372,36.526284
1785093885588,36.526284
1785093885756,36.526284
1785093885927,36.526284
1785093886104,36.729177
1785093886289,36.729177
1785093886465,36.729177
1785093886635,36.729177
1785093886800,36.729177
1785093886967,36.729177
1785093887121,36.601672
1785093887284,36.601672
1785093887444,36.601672
1785093887599,36.601672
1785093887778,36.601672
1785093887953,36.601672
1785093888146,37.004088
1785093888333,37.004088
1785093888526,37.004088
1785093888733,37.004088
1785093888943,37.004088
1785093889147,36.678409
1785093889342,36.678409
1785093889505,36.678409
1785093889732,36.678409
1785093889908,36.678409
1785093890125,36.600580
1785093890308,36.600580
1785093890465,36.600580
1785093890620,36.600580
1785093890783,36.600580
1785093890955,36.600580
1785093891119,36.796210
1785093891291,36.796210
1785093891443,36.796210
1785093891599,36.796210
1785093891760,36.796210
1785093891921,36.796210
1785093892096,36.796210
1785093892259,36.380086
1785093892418,36.380086
1785093892580,36.380086
1785093892743,36.380086
1785093892925,36.380086
1785093893123,36.380086
1785093893311,36.914646
1785093893484,36.914646
1785093893654,36.914646
1785093893819,36.914646
1785093893998,36.914646
1785093894173,36.914646
1785093894352,36.600678
1785093894502,36.600678
1785093894699,36.600678
1785093894887,36.600678
1785093895075,36.600678
1785093895238,36.600678
1785093895412,36.449298
1785093895590,36.449298
1785093895770,36.449298
1785093895959,36.449298
1785093896148,36.449298
1785093896349,36.449298
1785093896542,36.954800
1785093896736,36.954800
1785093896925,36.954800
1785093897156,36.954800
1785093897341,36.954800
1785093897574,36.867945
1785093897738,36.867945
1785093897885,36.867945
1785093898045,36.867945
1785093898196,36.867945
1785093898355,36.867945
1785093898506,36.867945
1785093898661,36.244452
1785093898874,36.244452
1785093899053,36.244452
1785093899267,36.244452
1785093899429,36.244452
1785093899578,36.244452
1785093899736,36.426842
1785093899888,36.426842
1785093900042,36.426842
1785093900195,36.426842
1785093900350,36.426842
1785093900519,36.426842
1785093900671,36.426842
1785093900824,36.809379
1785093900975,36.809379
1785093901126,36.809379
1785093901282,36.809379
1785093901443,36.809379
1785093901613,36.809379
1785093901781,36.677056
1785093901932,36.677056
1785093902086,36.677056
1785093902244,36.677056
1785093902468,36.677056
1785093902643,36.677056
1785093902810,36.699040
1785093902978,36.699040
1785093903150,36.699040
1785093903337,36.699040
1785093903514,36.699040
1785093903695,36.699040
1785093903868,36.664378
1785093904052,36.664378
1785093904218,36.664378
1785093904381,36.664378
1785093904586,36.664378
1785093904803,36.664378
1785093904983,36.223678
1785093905133,36.223678
1785093905288,36.223678
1785093905448,36.223678
1785093905602,36.223678
1785093905798,36.223678
1785093905980,36.335882
1785093906164,36.335882
1785093906345,36.335882
1785093906518,36.335882
1785093906698,36.335882
1785093906910,36.335882
1785093907116,36.655878
1785093907305,36.655878
1785093907485,36.655878
1785093907672,36.655878
1785093907862,36.655878
1785093908073,36.692301
1785093908273,36.692301
1785093908464,36.692301
1785093908654,36.692301
1785093908859,36.692301
1785093909050,36.522632
1785093909234,36.522632
1785093909427,36.522632
1785093909607,36.522632
1785093909770,36.522632
1785093909929,36.522632
1785093910105,36.641093
