Timestamp,Power (W)
1785068051675,70.444494
1785068051979,60.380385
1785068052242,60.380385
1785068052412,60.380385
1785068052580,60.380385
1785068052747,60.380385
1785068052927,45.966807
1785068053215,45.966807
Command: /home/x_thileeb/repos/ops-hls-batching-new/codegen_apps/batching/poisson2d/u280_loopback_project/hls/build/hw/poisson2d_host /home/x_thileeb/repos/ops-hls-batching-new/codegen_apps/batching/poisson2d/u280_loopback_project/hls/build/hw/poisson2d.xclbin -sizex=30 -sizey=30 -iters=60102 -piter=1000 -bsize=20
