Timestamp,Power (W)
1757159552537,46.982897
1757159552807,46.982897
1757159553064,46.982897
1757159553313,46.982897
1757159553569,35.272189
1757159553826,35.272189
1757159554075,35.272189
1757159554340,35.272189
1757159554588,35.265189
1757159554857,35.265189
1757159555107,35.265189
1757159555360,35.265189
1757159555616,44.645005
1757159555890,44.645005
1757159556148,44.645005
1757159556408,44.645005
1757159556674,48.417986
1757159556951,48.417986
1757159557207,48.417986
1757159557462,48.417986
1757159557723,48.162795
1757159557983,48.162795
1757159558251,48.162795
1757159558499,48.162795
1757159558756,48.310577
1757159559020,48.310577
1757159559280,48.310577
1757159559538,48.310577
1757159559798,48.061361
1757159560069,48.061361
1757159560327,48.061361
1757159560578,48.061361
1757159560850,48.407400
1757159561117,48.407400
1757159561379,48.407400
1757159561654,48.407400
1757159561912,47.176643
1757159562178,47.176643
1757159562436,47.176643
1757159562695,47.176643
1757159562956,48.797090
1757159563231,48.797090
1757159563490,48.797090
1757159563747,48.797090
1757159564002,47.330977
1757159564271,47.330977
1757159564525,47.330977
1757159564790,47.330977
1757159565055,47.873560
1757159565314,47.873560
1757159565577,47.873560
1757159565832,47.873560
1757159566085,48.282552
1757159566346,48.282552
1757159566591,48.282552
1757159566841,48.282552
1757159567107,48.391220
1757159567384,48.391220
1757159567656,48.391220
1757159567912,48.391220
1757159568177,48.529199
1757159568442,48.529199
1757159568715,48.529199
1757159568974,48.529199
1757159569232,47.063431
1757159569506,47.063431
1757159569764,47.063431
1757159570027,47.063431
1757159570289,48.420743
1757159570553,48.420743
1757159570812,48.420743
1757159571065,48.420743
1757159571322,48.434260
1757159571590,48.434260
1757159571851,48.434260
1757159572112,48.434260
1757159572373,48.348708
1757159572643,48.348708
1757159572895,48.348708
1757159573152,48.348708
1757159573420,48.224018
1757159573693,48.224018
1757159573950,48.224018
1757159574208,48.224018
1757159574456,48.673220
1757159574724,48.673220
1757159574980,48.673220
1757159575243,48.673220
1757159575503,48.518870
1757159575777,48.518870
1757159576029,48.518870
1757159576294,48.518870
1757159576553,48.349475
1757159576824,48.349475
1757159577089,48.349475
1757159577342,48.349475
1757159577592,48.465168
1757159577860,48.465168
1757159578124,48.465168
1757159578379,48.465168
1757159578646,48.320170
1757159578915,48.320170
1757159579166,48.320170
1757159579420,48.320170
1757159579674,48.563916
1757159579937,48.563916
1757159580191,48.563916
1757159580450,48.563916
1757159580701,47.891032
1757159580958,47.891032
1757159581208,47.891032
1757159581463,47.891032
1757159581718,48.776256
1757159581988,48.776256
1757159582257,48.776256
1757159582517,48.776256
1757159582777,48.462333
1757159583041,48.462333
1757159583303,48.462333
1757159583576,48.462333
1757159583843,48.406543
1757159584121,48.406543
1757159584372,48.406543
1757159584632,48.406543
1757159584896,48.404395
1757159585165,48.404395
1757159585421,48.404395
1757159585691,48.404395
1757159585949,48.584767
1757159586215,48.584767
1757159586479,48.584767
1757159586732,48.584767
1757159586996,37.789524
1757159587265,37.789524
1757159587532,37.789524
1757159587796,37.789524
1757159588063,40.636084
1757159588331,40.636084
1757159588597,40.636084
1757159588864,40.636084
1757159589126,46.825724
1757159589392,46.825724
1757159589648,46.825724
1757159589897,46.825724
1757159590154,48.242235
1757159590423,48.242235
1757159590676,48.242235
1757159590929,48.242235
1757159591183,48.526380
1757159591453,48.526380
1757159591710,48.526380
1757159591970,48.526380
1757159592237,48.560992
1757159592485,48.560992
1757159592723,48.560992
1757159592978,48.560992
1757159593240,48.690677
1757159593504,48.690677
1757159593754,48.690677
1757159594001,48.690677
1757159594250,48.143534
1757159594517,48.143534
1757159594763,48.143534
